arm,threads,concurrency,requests,errors,wall_s,req_per_s,watts,gpu_busy_med,gen_tok_s_agg,prompt_tok_s_agg,total_ms_p50,total_ms_p95,total_ms_p99,total_ms_mean,total_ms_max,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,ttft_ms_mean,ttft_ms_max,queue_ms_p50,queue_ms_p95,queue_ms_p99,queue_ms_mean,queue_ms_max,service_ms_p50,service_ms_p95,service_ms_p99,service_ms_mean,service_ms_max,chain_ms_p50,chain_ms_p95,chain_ms_p99,chain_ms_mean,chain_ms_max,lease_acquisitions,lease_immediate,lease_waited,lease_wait_ns,lease_hold_ns,lease_wait_max_ns,lease_hold_max_ns,lease_waiters_max,lease_wait_mean_us,lease_hold_mean_us,lease_contended_frac,verifier_ops,verifier_wall_s,verifier_ops_per_s,verifier_p50_ms,verifier_p95_ms,verifier_p99_ms,mix,C_n,C_total_ms_p50,C_total_ms_p95,C_total_ms_p99,C_total_ms_mean,C_total_ms_max,C_ttft_ms_p50,C_ttft_ms_p95,C_ttft_ms_p99,C_ttft_ms_mean,C_ttft_ms_max,C_queue_ms_p50,C_queue_ms_p95,C_queue_ms_p99,C_queue_ms_mean,C_queue_ms_max,CW_n,CW_total_ms_p50,CW_total_ms_p95,CW_total_ms_p99,CW_total_ms_mean,CW_total_ms_max,CW_ttft_ms_p50,CW_ttft_ms_p95,CW_ttft_ms_p99,CW_ttft_ms_mean,CW_ttft_ms_max,CW_queue_ms_p50,CW_queue_ms_p95,CW_queue_ms_p99,CW_queue_ms_mean,CW_queue_ms_max,CW_chain_ms_p50,CW_chain_ms_p95,CW_chain_ms_p99,CW_chain_ms_mean,CW_chain_ms_max
"mixed-t8-c2-[C:1,CW:1]",8,2,8,0,49.03,0.163,116.9,99.0,13.05,162.36,16594.72,19916.25,19916.25,11621.74,19916.25,2521.5,3563.45,3563.45,1896.11,3563.45,5130.31,7479.7,7479.7,3031.58,7479.7,11464.41,12571.09,12571.09,8590.16,12571.09,18973.76,19916.24,19916.24,18217.98,19916.24,1152,1152,0,0,10382400693,0,171755024,0,0.0,9012.501,0.0,56410,49.04,1150.2,0.825,1.238,1.867,"C:1,CW:1",4,5159.13,6383.9,6383.9,5025.48,6383.9,3537.21,3563.45,3563.45,3198.2,3563.45,8.84,46.71,46.71,17.43,46.71,4,18973.78,19916.25,19916.25,18218.0,19916.25,644.91,649.34,649.34,594.02,649.34,6402.69,7479.7,7479.7,6045.73,7479.7,18973.76,19916.24,19916.24,18217.98,19916.24
